Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL01,OUT018,3439.153613947937
FDE59,OUT045,592.6886160752892
FDI60,OUT035,1168.2026080336125
DRH39,OUT035,1232.443368290323
FDK36,OUT049,873.4362241817811
FDN52,OUT045,1364.5272562845046
FDU12,OUT017,4363.8921980378755
NCT05,OUT027,6001.0145169551
FDS37,OUT027,2955.2708974574853
FDK24,OUT017,798.1719851401116
DRF36,OUT013,3242.954013848683
FDN46,OUT010,116.70153681131762
NCN06,OUT045,2481.446163996456
FDD59,OUT035,1338.0535917155921
FDM14,OUT045,1701.6813741201204
FDO10,OUT018,741.2109762592487
FDU35,OUT013,1578.2654744019012
NCA30,OUT018,2862.6507301182555
NCO41,OUT049,1657.5341499094409
FDI24,OUT046,2679.337566412943
FDZ16,OUT046,3044.4062618953762
FDV47,OUT046,1242.3076018205074
FDV16,OUT045,599.5116598323907
FDZ22,OUT035,1363.229990670656
FDO20,OUT010,1002.9502038477631
FDW38,OUT013,918.5370280336641
FDW52,OUT045,2740.517641510783
FDT43,OUT019,164.78670669949625
NCS29,OUT045,3653.317134405054
NCC31,OUT017,2553.9768449984385
FDA21,OUT017,3314.218967453647
FDQ55,OUT046,1983.009495156966
NCE54,OUT049,1195.5228271008123
FDD45,OUT017,1547.3692306862022
NCP17,OUT017,1085.1426817955464
FDR47,OUT035,3217.4672300992083
DRM35,OUT013,2825.215075100454
FDR47,OUT019,596.6511356752454
FDX19,OUT010,750.6566312492278
FDV22,OUT027,4093.6449860397793
FDQ46,OUT027,3220.9967278152944
DRO47,OUT045,1694.6502709105198
FDB44,OUT010,746.3897420913754
FDN02,OUT010,707.416191999207
FDW10,OUT045,2923.9453772708925
FDJ41,OUT019,994.1968338258038
FDM50,OUT046,931.062413060758
FDW10,OUT035,3001.11223202489
FDY48,OUT049,1732.872886614875
NCE30,OUT027,5247.820622759916
FDO04,OUT045,922.4791871153038
FDQ26,OUT010,74.31455514701418
NCX29,OUT018,2158.9419697519843
FDE39,OUT046,1871.7680384229243
NCR54,OUT027,5373.353886289848
NCP55,OUT027,1776.5884586708526
FDX22,OUT017,3715.899194886247
FDI05,OUT035,1282.4955655767783
FDC51,OUT027,3336.257525983719
FDC10,OUT013,1911.3440035127612
FDJ46,OUT045,2742.445579663688
FDV10,OUT010,195.07121347846393
FDX12,OUT027,5986.696533924022
FDL43,OUT019,2.9649419080536337
DRB13,OUT046,2870.5814732687722
FDF59,OUT027,3493.215769465766
FDT35,OUT049,2719.920477330438
NCJ19,OUT035,941.0071924006047
FDT35,OUT018,2508.2780225163856
FDI48,OUT046,793.9737523277942
DRC24,OUT019,360.39620762432725
NCZ05,OUT017,1759.9562248445864
FDJ57,OUT049,3530.2880836219542
FDX11,OUT017,3257.8926802187016
FDE09,OUT035,1872.2740327597737
NCK06,OUT049,1932.781913950913
DRE37,OUT017,3314.283955053745
FDV56,OUT046,1743.1844538887328
FDY43,OUT017,2796.522305627364
FDV35,OUT013,2518.6666503373585
FDF05,OUT019,1014.7002943907831
FDA36,OUT035,2849.2089191899904
FDS13,OUT027,5284.654492237739
FDU47,OUT013,2221.3687900379996
FDI36,OUT010,661.8244354900017
FDH48,OUT046,1406.5536178975099
FDZ14,OUT013,1908.589017750087
FDS46,OUT013,2106.9248347153584
FDE21,OUT017,1918.516281783307
FDA26,OUT049,3782.6815128993153
FDV12,OUT046,1620.3982496603064
FDL46,OUT019,209.71853602788113
FDN57,OUT013,2338.475382684377
NCJ18,OUT017,1996.6984003458304
FDO36,OUT045,2839.9105021291434
FDX55,OUT018,3104.2269275968006
FDT25,OUT019,225.25986873264046
FDD16,OUT049,1184.8344575117947
NCX18,OUT013,3208.3564238709428
NCG55,OUT018,1624.3824288484818
NCV18,OUT049,1492.4477420544006
NCS18,OUT035,1844.0077808445694
FDC37,OUT045,1655.1070485178018
FDE47,OUT046,2089.6679474660173
DRG49,OUT019,799.2860284075259
FDC39,OUT049,3524.7145223219163
FDH24,OUT019,463.1456529700883
FDV39,OUT027,4792.289341650995
NCL17,OUT045,2250.0413862090004
NCY53,OUT035,1897.0860839251784
FDH52,OUT013,974.3399205743486
NCD19,OUT018,678.7956339918193
FDI44,OUT046,1217.1931239314601
DRD49,OUT027,5945.765981262682
FDN08,OUT035,1975.111220090703
FDO20,OUT027,6951.873236108041
FDY02,OUT046,3860.0684499414565
FDX23,OUT045,1360.3008687719039
FDX01,OUT017,1905.6539883349535
FDH20,OUT027,2750.3031339878667
NCX41,OUT017,3776.9271559846406
FDD21,OUT027,3250.8712290511507
DRH11,OUT019,122.52670848332866
DRE60,OUT018,3733.7318108560194
FDB10,OUT013,3967.96760893602
FDH38,OUT013,1765.196615351799
NCL07,OUT018,397.7016434788632
FDD48,OUT046,1938.6737780043925
NCT54,OUT027,2630.5524008817774
FDF32,OUT027,5358.3603827944235
DRH51,OUT045,1286.7436788879063
DRG03,OUT035,2615.3181458517374
NCY42,OUT019,379.377602453919
FDH32,OUT017,1662.460899189753
NCJ06,OUT027,3183.0538121594122
FDH47,OUT027,2756.9999252215252
FDZ08,OUT018,1089.0293156852288
FDK16,OUT017,1694.0797681426673
DRG01,OUT018,961.2092705742501
NCM53,OUT027,2877.0121274774115
NCB07,OUT035,3212.919281257748
NCZ06,OUT035,3957.794647517819
FDU48,OUT049,2128.678605973401
NCB55,OUT027,1949.598252730488
FDP15,OUT013,4367.827888552004
FDF17,OUT046,3472.490654364001
NCN06,OUT049,2828.7693088549017
DRM48,OUT018,454.72051174884126
FDH10,OUT046,2371.858366297048
FDC60,OUT018,1317.8949150736732
FDE35,OUT018,766.9630551293807
DRI23,OUT013,2672.342862788009
NCR38,OUT013,4016.9317737017686
FDP04,OUT035,1142.763335430862
NCW17,OUT045,2143.9208391132884
FDX34,OUT017,1960.1943992153992
NCK53,OUT045,1555.0809983655897
NCO54,OUT010,61.54231179130713
NCH55,OUT046,2028.3090560492428
FDT44,OUT027,3231.8679698639376
DRG49,OUT046,3898.053730509468
FDX46,OUT010,74.25310143905637
DRG36,OUT049,2924.4345302013644
FDU37,OUT049,1314.3543071507547
FDK10,OUT049,3152.5477782633056
DRF37,OUT027,5250.3757316529545
FDC44,OUT035,1855.559588872493
FDP15,OUT046,3992.7630979937367
FDZ27,OUT027,1523.0510787139926
FDY22,OUT019,383.4685632499608
DRG51,OUT035,2916.7584324550116
FDN58,OUT045,3788.9063127222034
FDW01,OUT049,2529.070645712588
FDX24,OUT018,1231.1366627108057
FDO51,OUT017,751.3605542577634
FDJ52,OUT027,4125.039178349468
NCY06,OUT010,299.3755235375229
FDE20,OUT018,2442.1879007289886
FDT23,OUT010,1.9461185036630315
FDQ51,OUT046,785.2068489908615
FDE35,OUT046,1019.2943719870779
FDB46,OUT013,3430.9000025168048
NCG19,OUT035,3490.5001961212624
NCL06,OUT018,3202.6016496893385
FDT36,OUT019,263.860453848576
FDC56,OUT049,2112.7689774744035
FDJ26,OUT049,3458.582052391647
FDZ59,OUT017,2695.2340265131156
FDV11,OUT027,4805.184836197498
FDR13,OUT010,189.01744390132419
FDI15,OUT018,4038.0346591603225
FDF47,OUT018,3258.8389248457934
NCB54,OUT019,272.64320669622157
NCK19,OUT027,5117.880788990612
FDX16,OUT017,2600.7674482823445
FDL50,OUT045,1899.1370255801046
NCE31,OUT035,669.3424047226605
DRJ01,OUT049,2482.134489479938
FDE22,OUT013,2550.401217956248
FDY20,OUT019,117.46677430585017
NCO14,OUT045,625.075073084298
NCR50,OUT017,2612.52128339288
DRM47,OUT017,3239.8627186168137
FDO27,OUT010,111.25201128257815
FDJ20,OUT027,3168.9684724971426
NCX17,OUT013,3255.2353004536926
FDG59,OUT049,629.5256193640579
FDD52,OUT045,1737.3489020384216
FDO48,OUT017,3874.1146597275238
FDC59,OUT019,33.93385244441756
FDS15,OUT018,1519.2459102232478
FDB47,OUT035,3603.2183871077414
FDV14,OUT019,113.15933065161626
FDB27,OUT013,3127.0932148064076
FDA35,OUT035,2157.61013996125
FDN51,OUT018,3676.573099763598
FDO39,OUT019,645.4548545425736
FDB28,OUT049,3237.628404960327
DRJ25,OUT046,836.0218031176142
FDH46,OUT027,2705.0586898286524
FDI10,OUT045,2760.0926499129127
FDU21,OUT018,346.79250242235463
FDD09,OUT049,3210.4757111141284
FDD10,OUT046,2749.197988749506
FDN31,OUT010,618.6479685246795
FDA46,OUT018,3153.3669396063938
FDM56,OUT046,1706.1844828956982
FDF11,OUT010,939.2455630148401
FDS32,OUT018,1856.4800991342418
NCM06,OUT013,2445.713899052025
FDZ26,OUT045,3818.0460342810625
FDO01,OUT013,2142.205042197892
FDJ46,OUT049,2888.2108883958913
FDG26,OUT019,991.7800071842986
FDZ38,OUT035,3300.8941738497615
NCO55,OUT013,1727.6427207050529
FDT60,OUT035,2039.7438779421943
FDW37,OUT049,1373.3978117391787
NCK42,OUT018,3048.9606405375184
FDA45,OUT046,2543.7720288294754
FDW55,OUT018,3472.4675141437124
FDY44,OUT017,3340.575302522632
FDQ31,OUT017,1467.5392965192605
FDM09,OUT049,2890.880739403936
FDH12,OUT018,1487.598105594141
NCQ43,OUT035,1769.9632461811045
FDT33,OUT035,2827.4104409660267
NCT41,OUT018,2184.1881799019097
DRJ25,OUT010,153.65279901787395
NCQ41,OUT046,3149.1312578310717
NCN17,OUT049,1642.129760805896
DRO35,OUT027,2921.8863954667754
FDU27,OUT018,592.7835518488755
FDY43,OUT027,4299.163518696892
FDG46,OUT035,1902.3412707950058
DRL49,OUT018,1973.5172683749431
NCB55,OUT049,913.4643471738245
FDK28,OUT049,4418.254145113872
FDO49,OUT045,761.7219979320812
FDT03,OUT013,2413.994571723362
FDW33,OUT027,2963.862562451491
FDR02,OUT035,1906.6731311225496
FDF50,OUT013,3101.6707379601903
FDA40,OUT018,1209.3042947031574
NCT53,OUT018,2298.7831970060556
FDY60,OUT035,2254.865202359088
FDP44,OUT027,2864.4041891867396
NCQ50,OUT045,3430.1946503613094
NCC30,OUT017,2953.081145550665
FDQ60,OUT018,1866.9813615645241
FDG41,OUT046,1790.93962763294
FDQ03,OUT046,3745.1639378374534
FDM03,OUT045,1700.6120356042054
FDZ51,OUT018,1230.0579309500883
DRF51,OUT035,705.1277767558823
FDF39,OUT017,4530.188845347147
FDW52,OUT035,2921.760262493077
FDY22,OUT049,2545.3267281730637
FDG14,OUT013,2316.860439517342
FDA57,OUT017,656.2703505115297
FDL45,OUT019,265.526036920952
FDX28,OUT046,1578.8270530728594
NCQ54,OUT013,2801.358906859449
FDH40,OUT045,1228.6974241039823
FDU52,OUT035,2505.0421847903513
FDT60,OUT010,214.87943361556418
FDK08,OUT045,1522.5717797805282
FDN04,OUT049,2970.415626825726
FDE50,OUT013,3085.0150974560916
FDI16,OUT049,814.3693756923011
FDM50,OUT049,1067.3297499871771
NCV30,OUT049,1016.4692446826131
FDT44,OUT013,1878.4412109258144
FDY60,OUT013,2415.5949538118894
FDT56,OUT017,921.0491905879043
FDV58,OUT018,2839.580699663929
FDU04,OUT013,1969.393383745445
NCN05,OUT027,4820.473448946007
FDI53,OUT018,2366.9601407001414
FDD34,OUT046,2528.7047772127175
FDW47,OUT027,3346.5146040546206
FDT51,OUT027,3026.726334837737
FDO27,OUT013,1560.579104648162
NCQ18,OUT018,1463.2338772871544
NCW05,OUT013,1842.4018051929222
FDI15,OUT010,1401.4060526490593
NCH43,OUT010,655.5719515694597
FDT40,OUT049,2045.5846755099265
NCG19,OUT017,3498.6484864866397
NCM30,OUT035,707.1591960485908
FDB38,OUT017,2647.1298100471763
FDB22,OUT046,2382.0983109860376
FDC58,OUT046,652.2504116592477
NCI29,OUT013,1999.8334991244622
FDA23,OUT010,91.53019961349992
DRG48,OUT013,2368.1511730996995
FDV21,OUT013,2202.5929385473833
NCG18,OUT019,139.20741594606451
FDG40,OUT045,558.1740097256552
FDU24,OUT018,1390.053889541304
FDA22,OUT049,2856.852464888696
FDY35,OUT046,780.5053642161923
FDJ15,OUT045,3168.8699737291067
NCW18,OUT018,3319.7991156594435
FDK56,OUT018,2970.135513581832
FDF44,OUT046,2197.7677573553606
FDP51,OUT049,2117.1917715046307
FDU22,OUT027,3202.468580828728
FDM28,OUT017,3039.55711444613
NCL42,OUT046,3951.332909897179
FDJ15,OUT019,733.0049182575714
FDI32,OUT018,1551.170812906469
DRL11,OUT046,2508.019624670671
DRO59,OUT018,958.3794228979156
FDA07,OUT019,287.62769811315286
NCO53,OUT013,2986.144119988458
FDO21,OUT045,3069.1684990950657
FDW39,OUT045,2882.4131004416117
NCV17,OUT013,2217.5129948014846
FDE22,OUT046,2431.300436536718
NCB06,OUT018,2224.1363283753612
DRF48,OUT017,2943.0746607406036
FDB05,OUT013,3978.009244333048
FDP28,OUT027,5368.343151169715
FDP23,OUT046,3633.453895396415
NCS41,OUT018,2615.972346059794
FDS40,OUT018,366.6446107294749
FDA16,OUT017,3648.5862508251303
FDN20,OUT035,2826.128302667252
FDF04,OUT027,6079.725648694514
DRG36,OUT018,2445.6503790581614
FDW16,OUT018,1219.1040942928762
FDU09,OUT017,961.7895716451611
FDW01,OUT046,2548.9119754512626
FDB15,OUT045,4030.025823649712
NCJ17,OUT049,1449.2876080765275
NCT18,OUT018,2691.4173547937958
FDG16,OUT018,3131.8301732539844
FDP27,OUT017,3179.818011229783
FDQ44,OUT027,3327.569351416882
FDL50,OUT027,3294.2212062105023
FDW57,OUT027,4832.6427948416185
FDS34,OUT013,1863.2685023715464
NCV30,OUT035,1049.1632827722872
FDD26,OUT018,2749.3701130119102
FDA03,OUT045,2510.9197908957353
FDS27,OUT018,2573.966499155573
FDM12,OUT013,3132.593234241967
NCV42,OUT027,3039.360062341914
NCS41,OUT046,2820.6904508390894
FDN56,OUT018,2030.4845243731106
DRK59,OUT046,3347.1999036730413
NCG18,OUT046,1678.8606774365942
NCN26,OUT017,1852.9583849346034
FDI60,OUT027,1943.5300866130153
NCI43,OUT049,846.289779147486
NCL17,OUT049,2499.027564272221
FDQ19,OUT019,857.2827857801075
FDY43,OUT049,2854.526583260382
FDR36,OUT049,755.0562385772013
FDJ58,OUT049,2975.4088025793626
DRY23,OUT045,676.3087013110447
FDK26,OUT027,4941.736903630206
DRH03,OUT045,1508.8860172856141
FDC10,OUT010,217.9357713201491
FDD23,OUT013,3086.220244357137
FDP32,OUT045,1933.2041653428578
FDO31,OUT035,1364.5440364347517
FDQ57,OUT013,2382.460304751216
FDX32,OUT027,3928.421953168168
FDC39,OUT027,5646.444234275362
FDU55,OUT046,4162.551272954995
FDL45,OUT013,2078.1703525764115
DRK37,OUT049,3370.8354270719906
FDK22,OUT013,3527.1016355274937
DRG37,OUT027,4074.5560717079366
FDK22,OUT017,3655.782195365647
DRH36,OUT018,882.8211022257536
DRC36,OUT018,2597.8622659474845
DRE03,OUT027,1374.1919632763158
FDF34,OUT046,2778.607665413119
FDZ22,OUT046,1276.4674234379788
FDC44,OUT010,224.24750132162788
FDN31,OUT027,5427.370516894355
FDO03,OUT017,4020.3830861975425
FDA01,OUT049,1007.5877744235603
NCH42,OUT049,4110.365348410155
FDF46,OUT018,1630.790348682108
DRL35,OUT046,658.3573683217787
FDW46,OUT049,1142.4838767204562
FDB58,OUT046,2187.9656796816184
FDD47,OUT018,2623.2769517933816
NCO17,OUT045,1863.3412734596423
FDJ26,OUT017,3830.4990761114173
FDU37,OUT045,1253.8524214143533
